,P10,P11,P14,P15,P18,P22,P23,P26,P27,P3,P30,P31,P6,P7
56,0.5975760707236208,0.37248160843106665,0.3313054089006541,0.5875242854503353,0.6095448271175996,0.4103523152483124,0.6472501901555894,0.20305429150031623,0.360121235702977,0.4335267022389103,0.33649936718418005,0.5540984182779642,0.26188280434954414,0.44261814085067186
57,0.5934769651934091,0.3729613429088599,0.33138993820818985,0.5861429089449173,0.6089307172942149,0.4104203607057916,0.6464106204170639,0.20377341013560696,0.35842427340420807,0.4324501755651031,0.33853075518394804,0.5539853143312592,0.26259986739218333,0.4466099131073089
58,0.5900314322167759,0.3734410011415043,0.3314744675157256,0.5849773390688551,0.6078865431515539,0.4103523152483124,0.645780843021403,0.20466176875266745,0.35690908720999054,0.4312541045252932,0.34056219554312517,0.5540984182779642,0.26316330895872575,0.45112999910650764
59,0.5865265247571201,0.3741605266130453,0.3314744675157256,0.5838981412470445,0.6070266488166349,0.4102162892003296,0.6452560618889412,0.20555016771298934,0.3555151621500651,0.43005797645095767,0.34259358354289315,0.5543245183506436,0.26352184048004534,0.4560610579979546
60,0.5826649171589993,0.37511991932348293,0.3314744675157256,0.5826030544583625,0.6055525275065143,0.4100122176948676,0.6450461694543099,0.20648080606804603,0.35387877261999884,0.42922070961273295,0.34457009888179146,0.5542114144039385,0.26357303135665877,0.46122685457325885
61,0.5783876881797188,0.375999407117721,0.3313054089006541,0.5813079676696804,0.604262686004136,0.40974016559890214,0.6449412732828775,0.20749608458561836,0.3522424408883759,0.4285030441750368,0.34649168920041107,0.5539853143312592,0.26362427107952857,0.4665688303737239
62,0.5723874660919579,0.376718932589262,0.3308830041055135,0.5799697360226304,0.6029728445017577,0.40953609409344016,0.6447313808482462,0.2085536428411871,0.3507878852613045,0.42778543577186634,0.34841327951903067,0.5534200102391957,0.26362427107952857,0.4716172301154844
63,0.5657338980707824,0.3773584768994544,0.33012248208023,0.5787610212882002,0.6027270599902237,0.4091960614069712,0.6445213883218481,0.20965352117801356,0.34927275686553033,0.4270677703341701,0.350389794857929,0.5527417100211578,0.26362427107952857,0.47631343935661385
64,0.5579515350116822,0.37791811629344735,0.3292775919091029,0.5776386786080219,0.6027270599902237,0.40858384689058524,0.6445213883218481,0.21096491923460597,0.3475151639996153,0.42635010489647396,0.3523113851765486,0.55183720190971,0.26362427107952857,0.48065745809711213
65,0.5498722995374683,0.37855773684878874,0.32826364312290424,0.5766889153613153,0.6034027916692173,0.40763159968773033,0.6446263845850472,0.21240323719171045,0.3456363677978515,0.4256324394587777,0.354068252793741,0.5509328016189929,0.26341936103430574,0.485118873671154
66,0.5420305619953454,0.37919735740413024,0.3266582309264936,0.5758256065063765,0.6043240735561113,0.4066793524848754,0.645151165717509,0.21405303452531937,0.34357579549153644,0.4247951726205531,0.35582517277034265,0.5503674975269293,0.2630096386363727,0.4892867691697217
67,0.5348421703866366,0.3799168828756712,0.32505281873008296,0.5750485873681737,0.6052453554430053,0.4055230337765585,0.6460957317192334,0.21587207184069795,0.3412121281479344,0.4238980765648014,0.3578565607701105,0.5499151895608398,0.2624974367927001,0.49339593825990236
68,0.5280104789163933,0.3806364083472122,0.32310945046522144,0.5745736645760624,0.6062895295856663,0.4043667799352173,0.6469354015495256,0.21790262887584272,0.33860605413263495,0.4231206389441039,0.36038211687416,0.5493499932895072,0.2617803737500609,0.49709419044106495
69,0.5211785608259853,0.38111606657985647,0.32108155289282425,0.5740125344047311,0.6085621576787306,0.40287036367345574,0.6481948562490806,0.21980626601047543,0.3355151667739406,0.42240297350640765,0.3632370660216546,0.5487846891974437,0.2610120709845519,0.5006163753635271
70,0.5161883848101037,0.38159580105764984,0.31905365532042695,0.5736671285252397,0.6114488955951796,0.40144199286917337,0.6495592071200679,0.22179450296436237,0.33212124217640265,0.4213862760501276,0.3661468878300187,0.548106281158675,0.2601925773424295,0.5040211074692154
71,0.5117328057615911,0.38199555437409466,0.31711028705556543,0.5734081770375159,0.6147043102789298,0.40048974566631845,0.6510285542542541,0.22390965981876115,0.3284242803400213,0.4201901479757919,0.36999012082666716,0.5474279809406373,0.25927065310082387,0.5069562522407288
72,0.507752675817589,0.38207545929029413,0.31499786017563247,0.5730627711580245,0.6182666627225555,0.3991293554525396,0.6526028976516395,0.2262362960496645,0.32466668793649384,0.41905384911898336,0.3743274172087785,0.5464104767032152,0.2580925790911255,0.5098913970122422
73,0.5044258918070013,0.38159580105764984,0.3132234699449964,0.5728469645286689,0.6211535177908214,0.39804108220170187,0.6544920296550885,0.22860525236182566,0.3210909294359611,0.41785777807917357,0.3792137543560411,0.5453928646450621,0.25686336305107005,0.5125330217082812
74,0.5015147291775728,0.3807962944247603,0.3111111236459094,0.5726310755617972,0.6241017604110624,0.3964086398919575,0.656801046619567,0.23105884883650235,0.31757574370413116,0.41660187782183666,0.38366090077871007,0.5446014604803193,0.25578776848711127,0.5150572495707766
75,0.498782143237541,0.3787976040876854,0.30908322607351213,0.5725016409866934,0.6272341656872287,0.39511629513565794,0.6594248521901092,0.23389312432619186,0.3144242257782907,0.4150469455459158,0.38777860179852475,0.5441492603349607,0.2549682259987325,0.5174053541913413
76,0.49640580419564584,0.37655904651171396,0.3065483943984386,0.5725016409866934,0.6299981284997276,0.3938919958368374,0.6622586502870494,0.2371504795986749,0.311999985665986,0.41301355063335554,0.39151198475461557,0.5439231602622814,0.2542511629560933,0.5194012123280447
77,0.49432656418902843,0.3734410011415043,0.3040980114500548,0.5722857520198217,0.6333149307354529,0.3928037225859998,0.6654072369900533,0.24104235368719457,0.31024245059851446,0.4106811807367372,0.3945316566035373,0.5441492603349607,0.2535340999134542,0.5212797296144345
78,0.491475002662787,0.3703230320164436,0.3014786504674455,0.5721130902488338,0.6368774003308952,0.3918514753831449,0.6685558236930573,0.24506114767622605,0.3089697288744377,0.4081095510045363,0.3972768080698835,0.5448276683737294,0.2528682765936848,0.5230994645092073
79,0.4904651832110718,0.3672849678075825,0.298943818792372,0.5718109115652263,0.6405626450302881,0.39089922818029,0.6719144029224593,0.24912222140325396,0.307697007150361,0.405478149089334,0.399912109495672,0.5455059685917671,0.25220240442765907,0.5247431881285097
80,0.4920692007333429,0.364326808514921,0.29649343584398813,0.5714655880232509,0.6437565550102464,0.3900149615679386,0.674853097190832,0.25318329513028187,0.3070303021055279,0.4027270887390776,0.4023278679185731,0.5464104767032152,0.25143415050840645,0.5260933356891077
81,0.4951582601916753,0.36160859270630513,0.2942965602373654,0.5709475203727716,0.6469504649902047,0.3889946689076045,0.6771620140635437,0.2564406100595035,0.3061818209561435,0.39991625620581983,0.40485337166321334,0.5470887769212529,0.2506146080200278,0.5271499631742312
82,0.49866339427149553,0.3590501867300884,0.2922686626649682,0.569997839463581,0.6498987076104457,0.388518545306177,0.6793661348565898,0.2594441255309627,0.3050909331350616,0.39728485429061755,0.40732405510639325,0.5479932850327007,0.24974392350129182,0.5277370033251799
83,0.502584149732475,0.3567317242379174,0.29007178705834546,0.5683142842745554,0.653154005142379,0.38811046716222874,0.6807304857275771,0.26210924172540545,0.3036969502766927,0.39477305377594374,0.4095201134481792,0.5486715852507387,0.2488219504134298,0.5282065906593548
84,0.5063267817443862,0.3543332043392487,0.28779046272503317,0.5660262893807988,0.6562250228665703,0.38804242170474956,0.6813602631232378,0.26464739767607487,0.30248485911976203,0.3922014240437427,0.4113868311059291,0.5495760933621865,0.2480024567713074,0.5285001667180592
85,0.5104258872745979,0.35177487460818097,0.2853400797766492,0.5636952319661903,0.6594189328465285,0.38797444111424595,0.6808354819907763,0.26710099415075156,0.3017575813062264,0.3895101929110134,0.4133632940854183,0.5508196976722879,0.24743906405102123,0.528147920234198
86,0.5148220918400879,0.34945633587086083,0.2830587554433369,0.5615367539850535,0.6629200148899959,0.38797444111424595,0.6795760272912212,0.2693853506436586,0.30145454406738276,0.3865797589772272,0.41533986178372595,0.5524025060017737,0.2469268622073486,0.5255650219465459
87,0.5199310168220148,0.3472977594562379,0.28119983590516506,0.5592919862871808,0.6664209797816467,0.38790639565676677,0.6776867951960055,0.2718389067750739,0.3010303034926906,0.3834100652078585,0.41709672940091824,0.5538723182052852,0.24646590008654579,0.5211036063725039
88,0.52533704083922,0.34529899287401405,0.27976340174297987,0.5566587501889646,0.6696148897616048,0.3873622914648358,0.6752728820600946,0.2743347829877469,0.30066669348514435,0.38024042847301553,0.4187437469775531,0.5552290264620916,0.24600493796574296,0.5154094400714078
89,0.5304461924413113,0.343700055853384,0.27849594561502,0.5538527699822449,0.6725631323818457,0.38695414845391185,0.6726490764895525,0.27666145956191174,0.30036365624630085,0.3770109625206455,0.4207203146758607,0.556472630772193,0.24544149639920054,0.5097740001786984
90,0.5357332408723066,0.34226092866515295,0.27748207740966746,0.5507878382878013,0.6751428153866026,0.3867500769484499,0.6698152783926122,0.27919961551258105,0.29981821233575995,0.3736618381332212,0.4228066276959075,0.5574901350096151,0.2449805342783976,0.504197230711146
91,0.5410798904064889,0.34138151711606385,0.2767215553843839,0.5476796793974739,0.6770468838641823,0.38586587520307414,0.6663518029917779,0.28169549172525415,0.2990909345222242,0.37007356797926594,0.42494781337682375,0.5587337393197165,0.2445195721575948,0.49891398131906795
92,0.547258235943318,0.3403422194894266,0.27613009197417193,0.5448305543323861,0.6788280600859953,0.38484558254274004,0.6625734388931132,0.284022168299419,0.298121250036991,0.36630581017272934,0.42719884909829764,0.5598643475038436,0.2441098009134054,0.4942764984863254
93,0.5537930549984478,0.33962261777273667,0.2759611139399465,0.5417655403004267,0.6802407938441406,0.3840293613878678,0.658795174886215,0.2864757244308342,0.2972121383204605,0.36217930519913333,0.4292302894574749,0.5609949556879708,0.24385369999156914,0.49016727341291455
94,0.5617537681267804,0.3390629783787437,0.2758766652132568,0.5391323042022105,0.6810393006270845,0.38348525719593685,0.6549118145243512,0.2887178011857449,0.296909101081617,0.3575742805543721,0.4309871570746673,0.5622385599980722,0.24370007851547237,0.4856471874137158
95,0.5697736291179716,0.3384234340685513,0.2759611139399465,0.5361536622245029,0.6814692477945439,0.3827370166315682,0.6511335505174531,0.29100215767865195,0.29709093498461175,0.3523712489069689,0.43181066586298467,0.5635952682548786,0.2437512693920858,0.481596688748692
96,0.5779718401783955,0.3377838135132099,0.27604564324748226,0.5334340540720348,0.6815306353465189,0.3817167888382097,0.6476700751166188,0.29341343407207093,0.2977575822310014,0.3468094130579805,0.43230483396726616,0.56483887256498,0.24385369999156914,0.47742879325012433
97,0.5865858992401427,0.3373840601967651,0.2759611139399465,0.5312324312325301,0.6814077430907519,0.3807645416353548,0.6444164921504157,0.29569783090823937,0.2985454906116833,0.34088871597288106,0.4325244293295629,0.5661955808217864,0.24405861003679197,0.4736718706438049
98,0.5950216082326576,0.33706428804166894,0.2758766652132568,0.5295057311851366,0.6815920228984942,0.37994832048048266,0.6408480204863823,0.2976860275188648,0.2991515072909268,0.33478858826972624,0.4325244293295629,0.5677783891512722,0.24426347123575853,0.47014968572134275
99,0.6030416958440128,0.33682442080277225,0.2759611139399465,0.5284696782216942,0.6814692477945439,0.379404151421576,0.6367548677816539,0.2994627447529857,0.29999998844031134,0.3287482897840984,0.43268915203099,0.5690221012821044,0.24426347123575853,0.4668623504491982
100,0.6105863343508577,0.33674451588657267,0.2759611139399465,0.527951610571215,0.6811006881790596,0.3787239563146866,0.6324517225505274,0.30098570287260556,0.3004848595821496,0.3233059983011126,0.43279889735272925,0.5701527094662315,0.2441610406362752,0.4635749591938235
101,0.6168834288537326,0.3366645347252241,0.2764681286234688,0.5273904803998837,0.6805478487558332,0.37763568306384887,0.6280436811479685,0.30217018102868615,0.3004848595821496,0.31882063209140554,0.4328538747324172,0.5710571097569486,0.2437512693920858,0.46017022708813526
102,0.6218736048696143,0.3369843068803204,0.27689053341860936,0.5273904803998837,0.6794422870611969,0.37654740981301116,0.6233207510475791,0.30276242010672644,0.29945454452977033,0.31481367148381223,0.43340281077874987,0.5716224138490122,0.24334154699415278,0.456765494982447
103,0.626507307367195,0.3373041552805656,0.277313018794596,0.5276062870292395,0.6780296704548683,0.37559516261015624,0.6183879285125585,0.30365077872378693,0.2980606194698449,0.3112254013298569,0.43406170158445856,0.5719616178683966,0.24272691455099693,0.4534781037270723
104,0.6304282894483384,0.33746404135811364,0.27748207740966746,0.5282106443964545,0.6765555491447479,0.3749149675032668,0.6136649984121693,0.30500445651837577,0.29648486050692474,0.30805570756048817,0.4345008923090521,0.5720746139943707,0.24211228210784097,0.4503668916968584
105,0.6324481549719332,0.3377039085970103,0.2773975481021317,0.529246697359897,0.675572762554062,0.3740987463483947,0.6087321758771486,0.30644277447548013,0.2947272676410097,0.3052448750272304,0.4344460196481824,0.5718485139216913,0.24154884054129855,0.44737302051695804
106,0.6336956989759037,0.3376239274356618,0.27689053341860936,0.5304122672359592,0.6744672008594257,0.37335057065100175,0.6042191382113906,0.30771181210755333,0.29290910200639203,0.3027929037300836,0.43406170158445856,0.5716224138490122,0.24113911814336553,0.44455532856221847
107,0.6340521724942043,0.3373840601967651,0.2762146212817077,0.5318800157956292,0.6731159718050723,0.372466368905626,0.5991814195049376,0.30876937036312196,0.291151509140477,0.3006997366345221,0.4333479381178803,0.5708310096842693,0.24144640994181532,0.4422072239416538
108,0.6336363244928807,0.3369843068803204,0.27579213590572105,0.5338225224723783,0.671764625598902,0.37205822589470205,0.5946683818391797,0.3098270093052136,0.2892121401700107,0.2990251459235471,0.43230483396726616,0.5699265015728214,0.24241957390629076,0.4398591193210891
