,P10,P11,P14,P15,P18,P22,P23,P26,P27,P3,P30,P31,P6,P7
0,0.3776087734161899,0.3369978873266003,0.7840493466379218,0.533973390518867,0.512390893715013,0.48909123229309026,0.2628633196273489,0.3916323188151178,0.23951006231966243,0.4431854852559063,0.37132456320641727,0.32751021905105204,0.18052866500110198,0.5739598135256974
1,0.3699093688403816,0.3316552335319086,0.7819587793806589,0.5356559953735445,0.5133868629060085,0.4912301949253548,0.26215781952880024,0.39219112121012795,0.2409324727329576,0.4383295880236535,0.3734510934318429,0.32678898328511763,0.1828813080621512,0.575120747570671
2,0.3629847813873208,0.3264152665504222,0.7798683118071296,0.537091108366393,0.5140898408237189,0.4937358118878531,0.26121719758419704,0.39219112121012795,0.24274991760381537,0.43541600337444497,0.37533223378494374,0.3261479145463052,0.1854414868134,0.5757928120795408
3,0.356786521488591,0.3210726127557305,0.7776732759972435,0.5381303476489017,0.5143828320970039,0.4961192690226339,0.2602765307861321,0.39226092987742683,0.24488342018452003,0.4341211025913838,0.3775814589465317,0.32574723225536006,0.1880016655646488,0.5762205000884801
4,0.351314681505275,0.31572995896103884,0.7757917455289604,0.5388726344534109,0.5139727337091489,0.4985638060712735,0.25919479985112687,0.39226092987742683,0.24725407908684793,0.4338782845748428,0.3799125067324264,0.3253465881755814,0.1906310668720247,0.5764038115974888
5,0.345939635936626,0.31007914674313053,0.7734922411664512,0.5394169844027503,0.5130938716327234,0.5010694813161323,0.25806601763483367,0.39226092987742683,0.2493875816675526,0.4350113324079081,0.38220260420587016,0.32510616351654775,0.19305286650011022,0.5760371885794715
6,0.34129091792230803,0.3038118217115884,0.770669995305893,0.5398624131197494,0.5118050229118729,0.5040028908050833,0.25703133798111627,0.39177200276103935,0.2512840786456181,0.4364680861409649,0.38441087905500715,0.325026034700592,0.1956822678074861,0.5754872540524458
7,0.3383371181365671,0.29713345547642356,0.7680568859180478,0.5405552393080884,0.5108090537208774,0.5069363585763951,0.2560906711830514,0.3910735164201076,0.2531805756236837,0.43857232885709974,0.3864556646567213,0.3248657770686805,0.19831166911486187,0.5739598135256974
8,0.33635172430290705,0.29137985846170944,0.7658618501081619,0.5417429548295967,0.5089928877541716,0.5101753424817211,0.25538517108450276,0.39016553746595534,0.254839991639618,0.4406765715732346,0.3886639395058584,0.3248657770686805,0.20121782866856452,0.5723101264808623
9,0.33717493863298764,0.28634546107383463,0.7636667146145425,0.5431286072062749,0.5071181682301806,0.5134143846694078,0.2550089402480461,0.38890831534133724,0.2564203555483445,0.44269992640591904,0.3909540369793022,0.32494590588463623,0.20419321077839414,0.5707216209631918
10,0.3412425207149745,0.2828521497528438,0.7622033574079518,0.544761751444782,0.5050091227336198,0.5167756449671724,0.25463266455812783,0.38765102660539535,0.25847488138133345,0.44520884008859074,0.3936940418855396,0.3259075280984379,0.20723774945526008,0.569071933918357
11,0.3342695360545802,0.2797698796354756,0.7605309634123815,0.5462957856699711,0.5023140946904885,0.5198924107624207,0.25411532473126913,0.3865334884266988,0.2613196268484318,0.4475558236381718,0.3963521461668753,0.3268691121010733,0.21042073324438004,0.5667501823646521
12,0.33034714559459344,0.2776122807549578,0.7589631376531677,0.5478794692923079,0.49932629886093216,0.523192532863966,0.2535979400509488,0.38555563419392386,0.2644014532776613,0.45022659027083933,0.3988058888889322,0.32815128778986447,0.21325767024195563,0.5644894958018694
13,0.32395520450544746,0.27576284029765663,0.7573952122102207,0.5496115347631558,0.49633839128794577,0.5263704368554335,0.25293949123368803,0.38471746390707057,0.2667720368204971,0.45273550395351103,0.4010550360499251,0.32959372111056706,0.21561031330300473,0.5625955487933458
14,0.3179507181582166,0.27411896943396696,0.7556182499782939,0.5513930608501738,0.4937605821028146,0.5293039046267451,0.2525162091159435,0.3840888528447615,0.26922167247054074,0.45540627058617855,0.40260904190698976,0.33143679851104846,0.21775535468476348,0.5611902382484417
15,0.31170396869107075,0.2723723137734715,0.753736819193744,0.55352109442185,0.4910656658031134,0.5319928778955405,0.25218698470731316,0.38387929362021717,0.27151320390616884,0.4576723662523092,0.4040403528278921,0.33360042938651924,0.2195544152640685,0.559968239212546
16,0.30477938123800974,0.2710366993165987,0.7517508201728377,0.5558964310743777,0.4884293030606972,0.5344374149441801,0.2519988692890848,0.3838094183415945,0.2740418916634203,0.4598575740349895,0.40514452925275823,0.3359243561050679,0.22066151423846603,0.5584407986857975
17,0.2975642258187834,0.2699064584861368,0.7497648211519313,0.5585193539792235,0.4850312970998556,0.5370041701028975,0.2519518180077969,0.3841586615120604,0.2763334984585405,0.4622855226511158,0.40575800393357,0.3384085022443616,0.22100749504091977,0.5569133581590491
18,0.30085708313910575,0.268879100436081,0.7474652171056887,0.5611916431097503,0.48134041160915886,0.5395098453477563,0.2519048115799707,0.38478733918569324,0.2786250298941686,0.4648754014003329,0.4062078333657686,0.3409728154107774,0.22107671759704683,0.5553247361051363
19,0.30153501348610345,0.26754338799560784,0.7451656130594463,0.5638144716241071,0.4777667449764622,0.5417710260900986,0.2519048115799707,0.3857651934184682,0.28004744030746376,0.46722238494991397,0.40751644935050857,0.3438576820521827,0.22079989336162942,0.5539195420964742
20,0.299840187618609,0.2667215015555632,0.743388750511253,0.566486855145123,0.4739000870704806,0.5443989194450354,0.2518107538708565,0.38674304765124307,0.28162780421619027,0.4693266276660488,0.409111327519429,0.34690276811433307,0.22038475599213936,0.5525752965424922
21,0.2980000777680316,0.26507753270827317,0.7418208250683057,0.5691592386661388,0.46950611191864366,0.5476379033503614,0.2517166513082807,0.3875113426594738,0.28305021462948543,0.4715118354487291,0.410419943504169,0.35002802120360554,0.22003877518968562,0.5514144790337607
22,0.29688629547178547,0.26363913345459467,0.7410891464650106,0.5717820671804954,0.4652879091820916,0.5511825199544231,0.2517166513082807,0.3883495129463271,0.28455152643100423,0.47361607816486395,0.4114014249928727,0.353313570135956,0.2194160361409052,0.5500702334797787
23,0.296644217074036,0.261995262590905,0.7407755414396743,0.5743554350786819,0.46112837174625465,0.5550326526924994,0.2517166513082807,0.38897812400863613,0.2859739368442994,0.47539653779791236,0.41197394936123366,0.35659908085714,0.21865485197987067,0.5481762282031342
24,0.298387440148864,0.2602486069304095,0.7411937147013671,0.5770277242092088,0.45743748625555813,0.5588217055167168,0.2517637025895686,0.38981629429548953,0.2876333528602337,0.47709618673060517,0.4120557719855402,0.3599647203942796,0.21740937388230974,0.5461599764084031
25,0.30085708313910575,0.2585020492535144,0.7416117882793262,0.5799475052015648,0.45392226143671643,0.5624884819484959,0.2517637025895686,0.39051478063642125,0.2893718209833759,0.47863382834711254,0.4111561131211431,0.3630899734835522,0.21595629410545847,0.5442659128636376
26,0.3026487957823496,0.256755393593019,0.7425525036716011,0.5832632542947496,0.44993849641616457,0.5653608115235883,0.2518577602986828,0.3910735164201076,0.291347294709157,0.4799288063132685,0.4094384620154652,0.36557415783401226,0.2145032143286072,0.5424329725779151
27,0.3027455901970164,0.25490595313571773,0.7437022558528555,0.5870737983306145,0.44572029367961274,0.5678054068545884,0.2519518180077969,0.3916323188151178,0.29340182054214603,0.48025251221325993,0.40759827197481513,0.36789804634139456,0.21291175542859253,0.540355597524141
28,0.3019223758669358,0.2531593954588227,0.7453747495321593,0.5914781529319892,0.4415020909430609,0.5697610131805558,0.2521399782794869,0.3919815619855837,0.29545634637513496,0.4797669533632727,0.40575800393357,0.3694206084780529,0.21152783221877758,0.5383393457294099
29,0.31097764113673954,0.25141273979832723,0.7470471435277296,0.5964269518731922,0.43734255350722395,0.5714721832863674,0.2523280936977152,0.39212124593150527,0.2974318201009162,0.47879575848020317,0.4040403528278921,0.3707027841668441,0.21028235412121665,0.5368119052026614
30,0.3203718715800423,0.24997434054464873,0.7494512161265953,0.6021180376189046,0.4334758956012421,0.5730611352821011,0.2524692026881173,0.39219112121012795,0.2994863459339051,0.47709618673060517,0.4025272972832783,0.3714239817216122,0.20917518915772837,0.5358954059257397
31,0.3198876224234606,0.24894688451099256,0.7526915355651126,0.6082050914654455,0.4296677912525455,0.5741000766413041,0.2525632603972314,0.39219112121012795,0.3016989006218176,0.47539653779791236,0.401095986362376,0.3719047928285131,0.2081373127394579,0.5354066529258783
32,0.3089438500957462,0.24843315649416442,0.7558272867672734,0.6143910665443271,0.42568402623199364,0.5747723053879128,0.25265731810634556,0.39226092987742683,0.3040695595241455,0.4735351130983185,0.3997464200651851,0.372225308092336,0.20723774945526008,0.5355288411758437
33,0.2990169732885284,0.2480222132741422,0.7587540011804549,0.6200326916738692,0.4216415959107267,0.5750778798042878,0.25261026682505766,0.3924704891019711,0.30667722402911257,0.47199739429871634,0.39819241420812046,0.3723054751194582,0.2064074087271892,0.5357121526848523
34,0.2995496196524434,0.24771395686732522,0.7616807155936361,0.6252288880864123,0.41736483961688986,0.5752000979143657,0.2524221514068294,0.39268004832651543,0.30920583642687194,0.47054064056565936,0.39643396879118187,0.37214517927638024,0.20564629055524541,0.5360787174347483
35,0.29921065447894457,0.24761117207051941,0.7641893564288581,0.629880734549616,0.4130880833230528,0.5750167998904291,0.2522810424164273,0.392819732272437,0.3113394143670687,0.4690838868326026,0.39455282843808104,0.37174453519660156,0.20495432895033794,0.536628593693653
36,0.2989685760811951,0.2473030136473029,0.7670116022894163,0.6352254072011589,0.4091042065590711,0.5746500872778348,0.25223403598860106,0.39295941621835856,0.31276174942087176,0.4676270559164508,0.39299882258101626,0.37118355706257855,0.20433158990155742,0.5375450929705747
37,0.2977579070091996,0.24699475724048592,0.7687885645213431,0.6402236667585322,0.4051204415385192,0.5741000766413041,0.2523280936977152,0.3932387841102018,0.3137890500171123,0.46552281320031597,0.3914856890358074,0.3703822306918547,0.20391645253206736,0.5390114685064011
38,0.295191469604291,0.24678928563047475,0.7705654270695365,0.6440837658010563,0.40119511833182253,0.5736722841148512,0.25261026682505766,0.39344834333474604,0.31473729850614507,0.46301389951764427,0.3901362007392116,0.3694206084780529,0.20363962829664994,0.5411499085510973
39,0.29243135100896644,0.24678928563047475,0.7718197474871474,0.6467560549315834,0.3965082636501305,0.5729389171720233,0.252986542514976,0.39344834333474604,0.31536941392583884,0.4597766089684441,0.38886845706632744,0.36837885744829546,0.20350124917348666,0.5431050370867851
40,0.29068803557305567,0.24699475724048592,0.7725514260904428,0.6485375810186014,0.3917043018538682,0.5718999758128204,0.25350388234183463,0.3932387841102018,0.31584357585010125,0.45621561251925224,0.38764158570529894,0.36741723523449366,0.2032936474941962,0.54542678864049
41,0.28952585606947623,0.24720022885049708,0.7729695993521354,0.6494778990687693,0.3862558039537507,0.5706165982334616,0.2539742157408671,0.392819732272437,0.31560649488797,0.4522499451035238,0.38661923190473946,0.3663754842047362,0.20343209260645023,0.5485428512211512
42,0.287540554596899,0.2473030136473029,0.7730740679047586,0.650517138351278,0.3819203823591988,0.568783210017572,0.2542564337216712,0.39219112121012795,0.31505335621599195,0.4481223475547045,0.385760445352198,0.36541390020210085,0.203708850852777,0.5519642970245442
43,0.2851193088139905,0.24761117207051941,0.7726559943267993,0.6511605039234469,0.3778780637813619,0.5668886836054633,0.2545856581303016,0.39135295092327455,0.31434218868909036,0.4439138621224348,0.3850652260476748,0.36445227798829904,0.20419321077839414,0.5561190471320927
44,0.2788726517079274,0.24812490008734756,0.771924315723504,0.6519027907279562,0.3741870665472353,0.5648719390832767,0.2549618889667582,0.39023534613325433,0.31386802676482795,0.4398673068232557,0.38416556718327766,0.3634105269585416,0.2046083481478842,0.5605181737395717
45,0.2721901426526159,0.24853594129097023,0.770669995305893,0.6526450775324655,0.3708477258871088,0.5628551945610901,0.25538517108450276,0.3891178079545578,0.3129988303830029,0.43622534530751866,0.38342939756630345,0.362368775928784,0.2051619306296283,0.5655893648559207
46,0.2635707293320604,0.24976886893463757,0.7685794280486301,0.6534863799598043,0.3683285820026925,0.5608995299527622,0.25576144677442103,0.3880002697758613,0.31236663960381705,0.4329880547583185,0.3828160008860868,0.36132702489902657,0.20564629055524541,0.5712714389539755
47,0.2542249884571737,0.25120726818831607,0.7658618501081619,0.6542287611548026,0.3663366436207016,0.5590661417368726,0.2560436199017635,0.3870224155430863,0.31149744322199213,0.4299935050425645,0.3822843488295816,0.36020514505331336,0.20626902960402582,0.577625694097142
48,0.25621028992975114,0.2531593954588227,0.7628305674586241,0.6551195241983114,0.3645790312112809,0.5574161098272802,0.25627878660127973,0.38611436997761023,0.3105491947329593,0.427322738409897,0.3817936470855273,0.35900309818047793,0.20716859288822365,0.5850186367671961
49,0.25703350425983174,0.2561388807793852,0.75948567978375,0.6561587634808201,0.3627043116872899,0.556010455855483,0.256655062291198,0.3851365157448354,0.30928488853407965,0.42465197177722946,0.3815891295250583,0.3577209607028532,0.20869082923211135,0.5932669554551284
50,0.2580503997803285,0.25932393569355905,0.7559318550036299,0.6567525740463298,0.360653819748014,0.5548492963862022,0.2572194533993446,0.3841586615120604,0.3078624781207845,0.42262869412764004,0.38150738490134684,0.35643882322522846,0.2106283349236704,0.601881897161078
51,0.2588736141104091,0.26333097503137803,0.752482498776133,0.6574454002346688,0.3590134261965934,0.5536881369169214,0.2577367932262033,0.3832506825579081,0.30620306210485015,0.4212528282780337,0.38146651258949105,0.35499638990452587,0.21311929111879224,0.6104356573398633
